eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"hes_30"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.2005842	.11674809	1.8799171	.06011938	.99224624	1.452666	"model2"	"hes"	""
"hes_30"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.3415965	.05415742	7.2795564	3.349e-13	1.2395405	1.4520552	"model2"	"hes"	""
"hes_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model2"	"hes"	""
"hes_30"	"2.stp"	"Sustainability and Transformation Partnership"	.43299187	.30323048	-1.1952292	.23199749	.10974152	1.7083959	"model2"	"hes"	""
"hes_30"	"3.stp"	"Sustainability and Transformation Partnership"	.39752973	.27878883	-1.3153878	.18837959	.10055863	1.5715199	"model2"	"hes"	""
"hes_30"	"4.stp"	"Sustainability and Transformation Partnership"	.39477009	.27817452	-1.3190271	.18716004	.09920774	1.5708797	"model2"	"hes"	""
"hes_30"	"5.stp"	"Sustainability and Transformation Partnership"	.40453151	.2862928	-1.2788006	.2009673	.10105195	1.6194219	"model2"	"hes"	""
"hes_30"	"6.stp"	"Sustainability and Transformation Partnership"	.39735058	.27842533	-1.3171549	.18778672	.10063131	1.5689698	"model2"	"hes"	""
"hes_30"	"7.stp"	"Sustainability and Transformation Partnership"	.46998028	.33618622	-1.0555621	.29116831	.11566402	1.9096818	"model2"	"hes"	""
"hes_30"	"8.stp"	"Sustainability and Transformation Partnership"	.6438425	.45166182	-.6276479	.53023462	.16279963	2.5462783	"model2"	"hes"	""
"hes_30"	"9.stp"	"Sustainability and Transformation Partnership"	.48910834	.34416927	-1.0163494	.30946304	.12315239	1.942528	"model2"	"hes"	""
"hes_30"	"10.stp"	"Sustainability and Transformation Partnership"	.53717386	.3770475	-.88534686	.37596958	.1357214	2.1260889	"model2"	"hes"	""
"hes_30"	"11.stp"	"Sustainability and Transformation Partnership"	.47257051	.33130911	-1.0691643	.28499563	.11959344	1.8673506	"model2"	"hes"	""
"hes_30"	"12.stp"	"Sustainability and Transformation Partnership"	.71538665	.5031613	-.4762011	.63393112	.18024169	2.8393989	"model2"	"hes"	""
"hes_30"	"13.stp"	"Sustainability and Transformation Partnership"	.93759137	.6586148	-.09173706	.92690695	.23663756	3.7148691	"model2"	"hes"	""
"hes_30"	"14.stp"	"Sustainability and Transformation Partnership"	.68367848	.48019087	-.54141122	.58822418	.17258337	2.7083506	"model2"	"hes"	""
"hes_30"	"15.stp"	"Sustainability and Transformation Partnership"	.55349351	.38858852	-.84252185	.39949592	.13980206	2.1913487	"model2"	"hes"	""
"hes_30"	"16.stp"	"Sustainability and Transformation Partnership"	.39819691	.27970509	-1.310892	.18989426	.10050535	1.5776353	"model2"	"hes"	""
"hes_30"	"17.stp"	"Sustainability and Transformation Partnership"	.47103391	.33097407	-1.0714018	.28398883	.11883699	1.8670361	"model2"	"hes"	""
"hes_30"	"18.stp"	"Sustainability and Transformation Partnership"	.71484142	.50121518	-.47877314	.63210003	.18087762	2.8251049	"model2"	"hes"	""
"hes_30"	"19.stp"	"Sustainability and Transformation Partnership"	.62831478	.44133597	-.66159727	.50822935	.1585926	2.4892678	"model2"	"hes"	""
"hes_30"	"20.stp"	"Sustainability and Transformation Partnership"	.61571494	.43181723	-.69150553	.48924791	.15574333	2.4341645	"model2"	"hes"	""
"hes_30"	"21.stp"	"Sustainability and Transformation Partnership"	.83271204	.58392191	-.26106644	.79404127	.21067236	3.2914111	"model2"	"hes"	""
"hes_30"	"22.stp"	"Sustainability and Transformation Partnership"	.77921385	.55864407	-.34796804	.72786418	.1911623	3.1762237	"model2"	"hes"	""
"hes_30"	"23.stp"	"Sustainability and Transformation Partnership"	.39240438	.27586109	-1.330668	.18329826	.09893214	1.5564325	"model2"	"hes"	""
"hes_30"	"24.stp"	"Sustainability and Transformation Partnership"	.49578841	.36424458	-.95498509	.33958524	.11747292	2.0924494	"model2"	"hes"	""
"hes_30"	"25.stp"	"Sustainability and Transformation Partnership"	.39406349	.28235208	-1.2996857	.19370871	.09675384	1.6049599	"model2"	"hes"	""
"hes_30"	"26.stp"	"Sustainability and Transformation Partnership"	.52168342	.36796765	-.9225171	.35625892	.13092268	2.0787353	"model2"	"hes"	""
"hes_30"	"27.stp"	"Sustainability and Transformation Partnership"	.49532977	.3483599	-.99892318	.31783191	.12481129	1.9657803	"model2"	"hes"	""
"hes_30"	"28.stp"	"Sustainability and Transformation Partnership"	.66061925	.46563105	-.58818664	.55640702	.16595491	2.6297372	"model2"	"hes"	""
"hes_30"	"29.stp"	"Sustainability and Transformation Partnership"	.56370335	.39684903	-.81423925	.4155079	.14184104	2.2402647	"model2"	"hes"	""
"hes_30"	"30.stp"	"Sustainability and Transformation Partnership"	.75331168	.53054064	-.40222232	.68752042	.18944904	2.9954149	"model2"	"hes"	""
"hes_30"	"31.stp"	"Sustainability and Transformation Partnership"	.59715727	.47249773	-.65159936	.51465966	.12664257	2.8157736	"model2"	"hes"	""
"hes_30"	"32.stp"	"Sustainability and Transformation Partnership"	.33451523	.23433236	-1.5632435	.11799532	.08474965	1.3203647	"model2"	"hes"	""
"hes_30"	"_cons"	"Constant"	.07362879	.05302387	-3.6224596	.00029182	.01794956	.30202411	"model2"	"hes"	""
"hes_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.eth5"	"Eth 5 categories"	1.1368006	.04442718	3.2808308	.00103502	1.0529762	1.2272979	"model3"	"hes"	""
"hes_30"	"3.eth5"	"Eth 5 categories"	1.4069754	.08286925	5.7970946	6.747e-09	1.253579	1.5791424	"model3"	"hes"	""
"hes_30"	"4.eth5"	"Eth 5 categories"	1.4306358	.13725551	3.7327302	.00018942	1.1853992	1.7266072	"model3"	"hes"	""
"hes_30"	"5.eth5"	"Eth 5 categories"	1.7319973	.1351728	7.0379785	1.950e-12	1.4863314	2.0182678	"model3"	"hes"	""
"hes_30"	"6.eth5"	"Eth 5 categories"	1.1016686	.02983252	3.5756308	.00034938	1.0447225	1.1617187	"model3"	"hes"	""
"hes_30"	"0b.male"	"Male"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.male"	"Male"	2.0986529	.04564627	34.082137	1.36e-254	2.011068	2.1900523	"model3"	"hes"	""
"hes_30"	"age1"	"Age spline 1"	1.0094428	.00444546	2.1341491	.03283058	1.0007674	1.0181935	"model3"	"hes"	""
"hes_30"	"age2"	"Age spline 2"	1.1448474	.01447155	10.701341	1.003e-26	1.1168321	1.1735654	"model3"	"hes"	""
"hes_30"	"age3"	"Age spline 3"	.70463573	.02292321	-10.760922	5.264e-27	.66110946	.75102769	"model3"	"hes"	""
"hes_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0079521	.03629458	.21996766	.82589634	.93926821	1.0816585	"model3"	"hes"	""
"hes_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0661537	.03806536	1.794153	.07278875	.99409746	1.1434328	"model3"	"hes"	""
"hes_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0750393	.03761823	2.0677964	.03865917	1.0037804	1.1513568	"model3"	"hes"	""
"hes_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.1603177	.0408541	4.2231285	.00002409	1.0829456	1.2432178	"model3"	"hes"	""
"hes_30"	"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.bmicat_sa"	"BMI with SA categories"	.8010185	.06525844	-2.7233713	.00646194	.68280349	.9397003	"model3"	"hes"	""
"hes_30"	"3.bmicat_sa"	"BMI with SA categories"	.92808809	.07553433	-.91695969	.35916376	.79124766	1.0885941	"model3"	"hes"	""
"hes_30"	"4.bmicat_sa"	"BMI with SA categories"	1.1498383	.09523156	1.685806	.09183317	.97754962	1.3524921	"model3"	"hes"	""
"hes_30"	"5.bmicat_sa"	"BMI with SA categories"	1.4377977	.12474601	4.1851636	.0000285	1.2129586	1.7043141	"model3"	"hes"	""
"hes_30"	"6.bmicat_sa"	"BMI with SA categories"	1.9159345	.17580519	7.0859743	1.381e-12	1.6005705	2.2934352	"model3"	"hes"	""
"hes_30"	"7.bmicat_sa"	"BMI with SA categories"	1.0901069	.09251644	1.016574	.30935613	.92305662	1.2873891	"model3"	"hes"	""
"hes_30"	"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.hba1ccat"	"HbA1c category"	1.0853379	.058027	1.5316964	.12559736	.97736306	1.2052412	"model3"	"hes"	""
"hes_30"	"2.hba1ccat"	"HbA1c category"	1.2234929	.10027504	2.4611362	.01384978	1.0419303	1.4366939	"model3"	"hes"	""
"hes_30"	"3.hba1ccat"	"HbA1c category"	1.257985	.09941897	2.9040911	.00368321	1.0774689	1.4687444	"model3"	"hes"	""
"hes_30"	"4.hba1ccat"	"HbA1c category"	2.0103574	.14771763	9.5036579	2.026e-21	1.7407181	2.3217642	"model3"	"hes"	""
"hes_30"	"5.hba1ccat"	"HbA1c category"	.97420068	.02607097	-.97670406	.32871568	.92441948	1.0266627	"model3"	"hes"	""
"hes_30"	"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0151858	.00103943	14.720205	4.782e-49	1.0131506	1.0172251	"model3"	"hes"	""
"hes_30"	"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0585138	.02457716	2.4491558	.01431915	1.0114231	1.107797	"model3"	"hes"	""
"hes_30"	"3.smoke_nomiss"	"Smoking status (missing set to non)"	.90895659	.03521146	-2.4641727	.01373299	.84249826	.98065731	"model3"	"hes"	""
"hes_30"	"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.hypertension"	"Diagnosed hypertension"	1.1521231	.02942273	5.5449673	2.940e-08	1.0958751	1.2112582	"model3"	"hes"	""
"hes_30"	"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.bp_cat"	"Blood pressure four levels non-missing"	.8855614	.03480512	-3.092228	.0019866	.81990588	.95647441	"model3"	"hes"	""
"hes_30"	"3.bp_cat"	"Blood pressure four levels non-missing"	.93395012	.03040537	-2.0989354	.0358226	.87621816	.99548591	"model3"	"hes"	""
"hes_30"	"4.bp_cat"	"Blood pressure four levels non-missing"	.94270149	.03221673	-1.726577	.08424365	.88162616	1.0080079	"model3"	"hes"	""
"hes_30"	"5.bp_cat"	"Blood pressure four levels non-missing"	.73295228	.03068357	-7.4212252	1.160e-13	.67521466	.79562706	"model3"	"hes"	""
"hes_30"	"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.asthma"	"Asthma category"	1.1973739	.03417189	6.3117329	2.759e-10	1.132237	1.2662582	"model3"	"hes"	""
"hes_30"	"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	2.1572521	.0829993	19.982956	7.750e-89	2.0005587	2.3262184	"model3"	"hes"	""
"hes_30"	"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.2465644	.03852243	7.1317379	9.911e-13	1.1733029	1.3244004	"model3"	"hes"	""
"hes_30"	"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.dm_type"	"Diabetes Type"	1.9689672	.24001756	5.5578986	2.730e-08	1.550518	2.5003462	"model3"	"hes"	""
"hes_30"	"2.dm_type"	"Diabetes Type"	1.2059644	.05596997	4.035244	.00005455	1.1011067	1.3208076	"model3"	"hes"	""
"hes_30"	"3.dm_type"	"Diabetes Type"	1.1355435	.06252374	2.308571	.0209674	1.0193799	1.2649445	"model3"	"hes"	""
"hes_30"	"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.cancer"	"Cancer"	1.6196156	.05616599	13.904512	5.947e-44	1.5131901	1.7335263	"model3"	"hes"	""
"hes_30"	"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.chronic_liver_disease"	"Chronic liver disease"	2.0907304	.19074698	8.0837022	6.283e-16	1.7483927	2.5000982	"model3"	"hes"	""
"hes_30"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.stroke"	"Stroke"	1.2518566	.05283612	5.3221484	1.025e-07	1.1524672	1.3598173	"model3"	"hes"	""
"hes_30"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.dementia"	"Dementia"	.6275219	.04484083	-6.5210789	6.980e-11	.54551235	.72186036	"model3"	"hes"	""
"hes_30"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.other_neuro"	"Neurological disease"	1.8428391	.1193066	9.4424044	3.643e-21	1.6232301	2.0921593	"model3"	"hes"	""
"hes_30"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.egfr60"	"CKD defined by egfr<60"	1.2971014	.04485885	7.5217628	5.404e-14	1.2120932	1.3880714	"model3"	"hes"	""
"hes_30"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.esrf"	"end stage renal failure"	1.2631926	.12217844	2.4156088	.01570893	1.0450564	1.5268608	"model3"	"hes"	""
"hes_30"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.180315	.11510034	1.7000314	.08912503	.9749708	1.4289079	"model3"	"hes"	""
"hes_30"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"1.ra_sle_psoriasis"	"Autoimmune disease"	1.3376311	.05438367	7.1550372	8.365e-13	1.2351773	1.4485831	"model3"	"hes"	""
"hes_30"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.hh_total_cat"	"Number of people in household"	.71053398	.01875674	-12.945577	2.489e-38	.67470629	.74826416	"model3"	"hes"	""
"hes_30"	"3.hh_total_cat"	"Number of people in household"	.83016216	.03903368	-3.9586734	.00007537	.7570769	.91030278	"model3"	"hes"	""
"hes_30"	"4.hh_total_cat"	"Number of people in household"	.27262882	.01710227	-20.717748	2.396e-95	.24108772	.3082964	"model3"	"hes"	""
"hes_30"	"9.hh_total_cat"	"Number of people in household"	.72005122	.02399434	-9.8560145	6.456e-23	.67452603	.76864899	"model3"	"hes"	""
"hes_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"hes"	""
"hes_30"	"2.stp"	"Sustainability and Transformation Partnership"	.49461476	.35073152	-.99277351	.32082034	.12321958	1.9854292	"model3"	"hes"	""
"hes_30"	"3.stp"	"Sustainability and Transformation Partnership"	.44917582	.31894398	-1.1271377	.25968428	.11168839	1.8064448	"model3"	"hes"	""
"hes_30"	"4.stp"	"Sustainability and Transformation Partnership"	.43314402	.3090345	-1.1727011	.24091568	.10698603	1.7536285	"model3"	"hes"	""
"hes_30"	"5.stp"	"Sustainability and Transformation Partnership"	.46461647	.33293354	-1.0697285	.28474151	.11406254	1.8925448	"model3"	"hes"	""
"hes_30"	"6.stp"	"Sustainability and Transformation Partnership"	.44733332	.31737273	-1.1338651	.25685113	.11135848	1.7969633	"model3"	"hes"	""
"hes_30"	"7.stp"	"Sustainability and Transformation Partnership"	.52826322	.38252188	-.88130063	.37815513	.12778648	2.183815	"model3"	"hes"	""
"hes_30"	"8.stp"	"Sustainability and Transformation Partnership"	.72005663	.51145278	-.46237876	.64380973	.1789626	2.8971504	"model3"	"hes"	""
"hes_30"	"9.stp"	"Sustainability and Transformation Partnership"	.54814227	.3905181	-.84389	.39873088	.13566376	2.21474	"model3"	"hes"	""
"hes_30"	"10.stp"	"Sustainability and Transformation Partnership"	.60544774	.43028896	-.7060507	.48015661	.15035974	2.4379329	"model3"	"hes"	""
"hes_30"	"11.stp"	"Sustainability and Transformation Partnership"	.5358379	.38037467	-.87892788	.37944038	.13328826	2.1541451	"model3"	"hes"	""
"hes_30"	"12.stp"	"Sustainability and Transformation Partnership"	.79808481	.56834146	-.31671168	.75146239	.19764301	3.2226758	"model3"	"hes"	""
"hes_30"	"13.stp"	"Sustainability and Transformation Partnership"	1.0644456	.75710884	.08780638	.93003056	.26405163	4.2909958	"model3"	"hes"	""
"hes_30"	"14.stp"	"Sustainability and Transformation Partnership"	.75280821	.53536894	-.39926852	.68969536	.1867849	3.0340793	"model3"	"hes"	""
"hes_30"	"15.stp"	"Sustainability and Transformation Partnership"	.64719261	.46005968	-.61209633	.54047403	.16067682	2.6068369	"model3"	"hes"	""
"hes_30"	"16.stp"	"Sustainability and Transformation Partnership"	.46121689	.32802373	-1.0881216	.27654144	.11442451	1.8590511	"model3"	"hes"	""
"hes_30"	"17.stp"	"Sustainability and Transformation Partnership"	.53148214	.37811313	-.8884702	.37428788	.13180051	2.1431879	"model3"	"hes"	""
"hes_30"	"18.stp"	"Sustainability and Transformation Partnership"	.80468857	.57128647	-.30607898	.75954451	.20013342	3.2354602	"model3"	"hes"	""
"hes_30"	"19.stp"	"Sustainability and Transformation Partnership"	.72110256	.51284202	-.45975508	.64569203	.17890798	2.90646	"model3"	"hes"	""
"hes_30"	"20.stp"	"Sustainability and Transformation Partnership"	.68301491	.48502743	-.53685962	.59136458	.16981219	2.7472078	"model3"	"hes"	""
"hes_30"	"21.stp"	"Sustainability and Transformation Partnership"	.94768734	.67284648	-.07567825	.93967508	.23567979	3.8107268	"model3"	"hes"	""
"hes_30"	"22.stp"	"Sustainability and Transformation Partnership"	.85478391	.62022067	-.21624758	.82879477	.20617452	3.5438692	"model3"	"hes"	""
"hes_30"	"23.stp"	"Sustainability and Transformation Partnership"	.43705916	.31109924	-1.162806	.24490823	.10830635	1.7637073	"model3"	"hes"	""
"hes_30"	"24.stp"	"Sustainability and Transformation Partnership"	.54530203	.405698	-.81508802	.41502193	.12686845	2.3438002	"model3"	"hes"	""
"hes_30"	"25.stp"	"Sustainability and Transformation Partnership"	.42935146	.31138672	-1.1657781	.24370415	.10362866	1.7788774	"model3"	"hes"	""
"hes_30"	"26.stp"	"Sustainability and Transformation Partnership"	.58724246	.41934606	-.74544502	.45600273	.14487049	2.3804277	"model3"	"hes"	""
"hes_30"	"27.stp"	"Sustainability and Transformation Partnership"	.56020707	.39890189	-.81376228	.41578115	.13875248	2.2618116	"model3"	"hes"	""
"hes_30"	"28.stp"	"Sustainability and Transformation Partnership"	.73992513	.52803566	-.42207394	.67297105	.18270124	2.9966365	"model3"	"hes"	""
"hes_30"	"29.stp"	"Sustainability and Transformation Partnership"	.63385068	.45179175	-.63967318	.52238509	.15677375	2.5627165	"model3"	"hes"	""
"hes_30"	"30.stp"	"Sustainability and Transformation Partnership"	.84007795	.59902605	-.24438416	.80693331	.20766426	3.3984229	"model3"	"hes"	""
"hes_30"	"31.stp"	"Sustainability and Transformation Partnership"	.65343517	.52256377	-.5320776	.59467225	.13629548	3.1327344	"model3"	"hes"	""
"hes_30"	"32.stp"	"Sustainability and Transformation Partnership"	.39092545	.27727616	-1.3242112	.18543292	.09735371	1.5697677	"model3"	"hes"	""
"hes_30"	"_cons"	"Constant"	.07406899	.05399626	-3.5703154	.00035655	.01774643	.30914482	"model3"	"hes"	""
"icu_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"icu"	""
"icu_30"	"2.eth5"	"Eth 5 categories"	1.2253522	.07602425	3.2756167	.00105432	1.0850507	1.3837953	"crude"	"icu"	""
"icu_30"	"3.eth5"	"Eth 5 categories"	1.7224832	.14968441	6.257361	3.915e-10	1.4527312	2.0423243	"crude"	"icu"	""
"icu_30"	"4.eth5"	"Eth 5 categories"	1.5901217	.22982138	3.2090798	.00133161	1.1978587	2.1108389	"crude"	"icu"	""
"icu_30"	"5.eth5"	"Eth 5 categories"	1.6693068	.19427966	4.4027609	.00001069	1.328833	2.0970169	"crude"	"icu"	""
"icu_30"	"6.eth5"	"Eth 5 categories"	.99372837	.04974524	-.12567879	.89998619	.90085984	1.0961706	"crude"	"icu"	""
"icu_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"icu"	""
"icu_30"	"2.stp"	"Sustainability and Transformation Partnership"	.20568859	.16054325	-2.026085	.04275607	.04454857	.94970057	"crude"	"icu"	""
"icu_30"	"3.stp"	"Sustainability and Transformation Partnership"	.20598628	.16145025	-2.0157735	.04382367	.04432757	.95719992	"crude"	"icu"	""
"icu_30"	"4.stp"	"Sustainability and Transformation Partnership"	.14783229	.11860819	-2.3826985	.01718626	.03067869	.71236376	"crude"	"icu"	""
"icu_30"	"5.stp"	"Sustainability and Transformation Partnership"	.33445117	.26637706	-1.3751652	.16908024	.07020767	1.5932389	"crude"	"icu"	""
"icu_30"	"6.stp"	"Sustainability and Transformation Partnership"	.19261723	.15063407	-2.1060991	.03519575	.04159325	.89200526	"crude"	"icu"	""
"icu_30"	"7.stp"	"Sustainability and Transformation Partnership"	.13833417	.11850404	-2.3090899	.0209386	.02580758	.74150093	"crude"	"icu"	""
"icu_30"	"8.stp"	"Sustainability and Transformation Partnership"	.2197903	.17248055	-1.9306535	.05352591	.04720931	1.023268	"crude"	"icu"	""
"icu_30"	"9.stp"	"Sustainability and Transformation Partnership"	.1900758	.15083767	-2.0922427	.03641681	.04012752	.90034987	"crude"	"icu"	""
"icu_30"	"10.stp"	"Sustainability and Transformation Partnership"	.25546211	.20055999	-1.7382546	.08216596	.05483517	1.1901284	"crude"	"icu"	""
"icu_30"	"11.stp"	"Sustainability and Transformation Partnership"	.13720415	.10761366	-2.5324535	.01132674	.02949459	.638252	"crude"	"icu"	""
"icu_30"	"12.stp"	"Sustainability and Transformation Partnership"	.3350996	.26384951	-1.3885703	.16496345	.0716074	1.5681583	"crude"	"icu"	""
"icu_30"	"13.stp"	"Sustainability and Transformation Partnership"	.30753666	.24169869	-1.5003608	.13352098	.06590555	1.4350656	"crude"	"icu"	""
"icu_30"	"14.stp"	"Sustainability and Transformation Partnership"	.17583971	.1389389	-2.1998267	.02781919	.03737181	.82735089	"crude"	"icu"	""
"icu_30"	"15.stp"	"Sustainability and Transformation Partnership"	.33974235	.26621286	-1.3777504	.16828036	.07314276	1.5780765	"crude"	"icu"	""
